County,TIME,Mean_Temperature
Lake,1989-06,19.32010236
Lake,1989-07,22.26087542
Lake,1989-08,21.25164348
Lake,1989-09,18.77656611
Lake,1989-10,14.2225997
Lake,1989-11,11.19802953
Lake,1989-12,8.363575288
Lake,1990-01,6.338797395
Lake,1990-02,5.145990582
Lake,1990-03,9.728884497
Lake,1990-04,13.52047408
Lake,1990-05,14.23056105
Lake,1990-06,18.39609754
Lake,1990-07,23.68664843
Lake,1990-08,22.82949864
Lake,1990-09,20.0415999
Lake,1990-10,16.63649353
Lake,1990-11,9.589396592
Lake,1990-12,4.000802127
Lake,1991-01,7.068497915
Lake,1991-02,10.36552223
Lake,1991-03,5.809816704
Lake,1991-04,9.983536727
Lake,1991-05,12.96470108
Lake,1991-06,17.69866267
Lake,1991-07,23.86688517
Lake,1991-08,21.0527691
Lake,1991-09,22.35484169
Lake,1991-10,17.88802982
Lake,1991-11,11.17985557
Lake,1991-12,7.138874739
Lake,1992-01,6.161304649
Lake,1992-02,8.93374919
Lake,1992-03,9.786043941
Lake,1992-04,13.05245955
Lake,1992-05,18.40111683
Lake,1992-06,19.80805401
Lake,1992-07,21.86113628
Lake,1992-08,24.32762428
Lake,1992-09,20.4650637
Lake,1992-10,17.16766266
Lake,1992-11,10.65555606
Lake,1992-12,5.537932648
Lake,1993-01,5.446362575
Lake,1993-02,5.962401244
Lake,1993-03,11.12773968
Lake,1993-04,10.64490388
Lake,1993-05,13.8202712
Lake,1993-06,18.28350335
Lake,1993-07,21.69049383
Lake,1993-08,21.79588994
Lake,1993-09,20.24311206
Lake,1993-10,16.58775928
Lake,1993-11,9.764058452
Lake,1993-12,6.162995462
Lake,1994-01,7.678063142
Lake,1994-02,5.75878289
Lake,1994-03,10.62444008
Lake,1994-04,11.8560247
Lake,1994-05,14.92462391
Lake,1994-06,18.73761435
Lake,1994-07,24.20066294
Lake,1994-08,22.43558562
Lake,1994-09,20.44160482
Lake,1994-10,14.58423257
Lake,1994-11,5.647715245
Lake,1994-12,4.82750264
Lake,1995-01,7.341662201
Lake,1995-02,10.16264783
Lake,1995-03,8.023106651
Lake,1995-04,10.30013096
Lake,1995-05,13.96216491
Lake,1995-06,17.99683174
Lake,1995-07,22.1501025
Lake,1995-08,22.8818851
Lake,1995-09,20.9032619
Lake,1995-10,17.10808292
Lake,1995-11,13.01202478
Lake,1995-12,8.288386855
Lake,1996-01,7.299536568
Lake,1996-02,8.953647753
Lake,1996-03,10.39996667
Lake,1996-04,11.89513098
Lake,1996-05,15.00982679
Lake,1996-06,20.09240682
Lake,1996-07,25.38502049
Lake,1996-08,24.53116543
Lake,1996-09,19.8750155
Lake,1996-10,15.30229537
Lake,1996-11,10.48462849
Lake,1996-12,7.630609067
Lake,1997-01,6.77310178
Lake,1997-02,8.460145297
Lake,1997-03,11.00852709
Lake,1997-04,12.04171072
Lake,1997-05,17.838426
Lake,1997-06,18.81273035
Lake,1997-07,23.19918951
Lake,1997-08,21.70429573
Lake,1997-09,19.83449365
Lake,1997-10,14.41961905
Lake,1997-11,10.38647874
Lake,1997-12,6.711927867
Lake,1998-01,6.493589694
Lake,1998-02,5.634749066
Lake,1998-03,8.820879681
Lake,1998-04,9.780594639
Lake,1998-05,10.14057056
Lake,1998-06,17.54096703
Lake,1998-07,23.38677886
Lake,1998-08,24.36159053
Lake,1998-09,21.01910729
Lake,1998-10,14.13773978
Lake,1998-11,8.18992792
Lake,1998-12,5.728816713
Lake,1999-01,7.228497904
Lake,1999-02,5.266053406
Lake,1999-03,6.458014801
Lake,1999-04,10.42689425
Lake,1999-05,14.36582197
Lake,1999-06,18.48364336
Lake,1999-07,21.50533439
Lake,1999-08,21.46686581
Lake,1999-09,22.17635368
Lake,1999-10,17.50692837
Lake,1999-11,10.8682952
Lake,1999-12,8.308985911
Lake,2000-01,6.714367467
Lake,2000-02,7.233396479
Lake,2000-03,9.364391753
Lake,2000-04,12.89602477
Lake,2000-05,15.33364321
Lake,2000-06,21.26601074
Lake,2000-07,21.38920882
Lake,2000-08,23.15575473
Lake,2000-09,19.75943091
Lake,2000-10,14.75869635
Lake,2000-11,8.007778165
Lake,2000-12,8.218454495
Lake,2001-01,6.042386758
Lake,2001-02,5.924125889
Lake,2001-03,11.24173481
Lake,2001-04,9.720865197
Lake,2001-05,19.5038271
Lake,2001-06,20.2506194
Lake,2001-07,23.27198659
Lake,2001-08,23.47011707
Lake,2001-09,21.34685606
Lake,2001-10,18.15194292
Lake,2001-11,10.29580243
Lake,2001-12,6.309048598
Lake,2002-01,5.982493023
Lake,2002-02,8.795739524
Lake,2002-03,8.482961731
Lake,2002-04,12.35897644
Lake,2002-05,14.62701998
Lake,2002-06,20.40527628
Lake,2002-07,24.63201572
Lake,2002-08,23.48713163
Lake,2002-09,21.41941161
Lake,2002-10,16.45930021
Lake,2002-11,11.72762376
Lake,2002-12,6.771700808
Lake,2003-01,9.691575338
Lake,2003-02,7.837763645
Lake,2003-03,9.660874867
Lake,2003-04,7.789058368
Lake,2003-05,14.87792825
Lake,2003-06,20.77060971
Lake,2003-07,25.11414607
Lake,2003-08,22.01690933
Lake,2003-09,22.70380787
Lake,2003-10,18.2489622
Lake,2003-11,7.493647677
Lake,2003-12,6.217406087
Lake,2004-01,6.24655102
Lake,2004-02,6.700570351
Lake,2004-03,13.31358519
Lake,2004-04,12.9789523
Lake,2004-05,15.48797175
Lake,2004-06,20.0857981
Lake,2004-07,23.75062913
Lake,2004-08,23.05874505
Lake,2004-09,20.85014599
Lake,2004-10,14.69105386
Lake,2004-11,9.765444885
Lake,2004-12,8.144014868
Lake,2005-01,6.498961658
Lake,2005-02,8.740768557
Lake,2005-03,10.58713577
Lake,2005-04,10.31938214
Lake,2005-05,14.2035369
Lake,2005-06,16.48987035
Lake,2005-07,25.17540219
Lake,2005-08,24.2056388
Lake,2005-09,19.01537772
Lake,2005-10,14.86173984
Lake,2005-11,10.92632418
Lake,2005-12,7.30159453
Lake,2006-01,7.011918214
Lake,2006-02,8.612169468
Lake,2006-03,5.126976095
Lake,2006-04,10.12494738
Lake,2006-05,16.51687035
Lake,2006-06,21.38595756
Lake,2006-07,25.59692878
Lake,2006-08,22.26633923
Lake,2006-09,20.91661933
Lake,2006-10,14.96245965
Lake,2006-11,9.158420733
Lake,2006-12,6.651493067
Lake,2007-01,6.407072769
Lake,2007-02,7.161758785
Lake,2007-03,11.81342085
Lake,2007-04,11.96594743
Lake,2007-05,16.35321331
Lake,2007-06,19.58677868
Lake,2007-07,22.92893835
Lake,2007-08,23.06555663
Lake,2007-09,18.83972555
Lake,2007-10,13.16203444
Lake,2007-11,11.94310201
Lake,2007-12,5.150352897
Lake,2008-01,4.967087193
Lake,2008-02,7.566125948
Lake,2008-03,8.97190378
Lake,2008-04,10.82676863
Lake,2008-05,16.08148869
Lake,2008-06,20.27466287
Lake,2008-07,23.85806394
Lake,2008-08,24.08854706
Lake,2008-09,21.30637779
Lake,2008-10,16.44755152
Lake,2008-11,11.58755613
Lake,2008-12,5.48715969
Lake,2009-01,8.838850671
Lake,2009-02,6.395111428
Lake,2009-03,8.456324062
Lake,2009-04,11.41268166
Lake,2009-05,17.00580267
Lake,2009-06,18.89417969
Lake,2009-07,24.40237791
Lake,2009-08,23.12971601
Lake,2009-09,22.31641174
Lake,2009-10,14.19459004
Lake,2009-11,9.899324141
Lake,2009-12,5.669174186
Lake,2010-01,7.154406132
Lake,2010-02,7.611710499
Lake,2010-03,8.57265258
Lake,2010-04,8.763449676
Lake,2010-05,11.46511648
Lake,2010-06,18.86163371
Lake,2010-07,23.55005433
Lake,2010-08,21.95492864
Lake,2010-09,20.53299126
Lake,2010-10,15.48184135
Lake,2010-11,9.090773396
Lake,2010-12,6.547652496
Lake,2011-01,7.890739522
Lake,2011-02,6.296802231
Lake,2011-03,6.705183888
Lake,2011-04,10.17470097
Lake,2011-05,12.13730974
Lake,2011-06,17.54002498
Lake,2011-07,22.12669678
Lake,2011-08,23.29027167
Lake,2011-09,23.03649865
Lake,2011-10,15.88124231
Lake,2011-11,8.441082542
Lake,2011-12,7.796894071
Lake,2012-01,7.71360422
Lake,2012-02,7.827382004
Lake,2012-03,6.992908532
Lake,2012-04,11.18988939
Lake,2012-05,16.00781723
Lake,2012-06,18.7685951
Lake,2012-07,22.61821364
Lake,2012-08,24.90003501
Lake,2012-09,22.13679814
Lake,2012-10,16.20723748
Lake,2012-11,10.35772026
Lake,2012-12,5.884193514
Lake,2013-01,6.288488213
Lake,2013-02,7.564251577
Lake,2013-03,10.43069616
Lake,2013-04,13.75960454
Lake,2013-05,15.8308993
Lake,2013-06,20.38525214
Lake,2013-07,25.21753265
Lake,2013-08,22.37514123
Lake,2013-09,19.41071592
Lake,2013-10,15.3173147
Lake,2013-11,11.41636289
Lake,2013-12,7.861053486
Lake,2014-01,11.08095705
Lake,2014-02,8.524203297
Lake,2014-03,11.02575415
Lake,2014-04,13.14366248
Lake,2014-05,16.74147905
Lake,2014-06,21.21198173
Lake,2014-07,25.22774033
Lake,2014-08,23.44733433
Lake,2014-09,21.31282223
Lake,2014-10,17.22486071
Lake,2014-11,11.26218411
Lake,2014-12,8.407908611
Lake,2015-01,10.16659466
Lake,2015-02,11.74703436
Lake,2015-03,12.97589917
Lake,2015-04,12.66284118
Lake,2015-05,15.62792347
Lake,2015-06,22.67624747
Lake,2015-07,23.72515082
Lake,2015-08,23.1856146
Lake,2015-09,21.12536811
Lake,2015-10,18.38015065
Lake,2015-11,8.840314439
Lake,2015-12,5.625000283
Lake,2016-01,6.607763599
Lake,2016-02,10.78589907
Lake,2016-03,9.801696112
Lake,2016-04,13.35434365
Lake,2016-05,16.00017461
Lake,2016-06,20.94448896
Lake,2016-07,23.79646488
Lake,2016-08,24.11467745
Lake,2016-09,21.08074023
Lake,2016-10,13.73713108
Lake,2016-11,10.34766232
Lake,2016-12,5.895464056
Lake,2017-01,5.624971275
Lake,2017-02,7.617681495
Lake,2017-03,10.17037731
Lake,2017-04,10.55625174
Lake,2017-05,16.89450327
Lake,2017-06,21.11068695
Lake,2017-07,25.13094317
Lake,2017-08,25.87632976
Lake,2017-09,21.39291885
Lake,2017-10,16.70307324
Lake,2017-11,9.712082591
Lake,2017-12,8.640932787
Lake,2018-01,8.265763691
Lake,2018-02,8.666594609
Lake,2018-03,7.924386861
Lake,2018-04,12.15086531
Lake,2018-05,16.28924234
Lake,2018-06,20.42356134
Lake,2018-07,26.01328145
Lake,2018-08,23.39095763
Lake,2018-09,20.7439479
Lake,2018-10,16.48422297
Lake,2018-11,12.10963829
Lake,2018-12,7.104217731
Lake,2019-01,8.103159815
Lake,2019-02,4.274275562
Lake,2019-03,7.807290219
Lake,2019-04,13.95482333
Lake,2019-05,14.07932423
Lake,2019-06,21.34182801
Lake,2019-07,23.09875497
Lake,2019-08,24.06310956
Lake,2019-09,20.00661396
Lake,2019-10,14.63181071
Lake,2019-11,12.66880451
Lake,2019-12,7.156768898
Lake,2020-01,7.0667443
Lake,2020-02,10.55840267
Lake,2020-03,7.906052937
Lake,2020-04,13.06189054
Lake,2020-05,16.122032
Lake,2020-06,20.45347916
Lake,2020-07,24.36688833
Lake,2020-08,25.18496653
Lake,2020-09,22.76715982
Lake,2020-10,20.13473143
Lake,2020-11,10.20147366
Lake,2020-12,8.283815723
Lake,2021-01,7.523686271
Lake,2021-02,8.240567925
Lake,2021-03,7.924024454
Lake,2021-04,13.65277596
Lake,2021-05,17.11307587
Lake,2021-06,21.86549754
Lake,2021-07,26.07979688
Lake,2021-08,24.97165156
Lake,2021-09,21.61059067
Lake,2021-10,14.16038128
Lake,2021-11,11.49484225
Lake,2021-12,6.383292591
Lake,2022-01,8.930678515
Lake,2022-02,9.978263528
Lake,2022-03,11.02869393
Lake,2022-04,10.5707292
Lake,2022-05,13.89669096
Lake,2022-06,19.83927391
Lake,2022-07,23.85864092
Lake,2022-08,24.5924496
Lake,2022-09,21.94704392
Lake,2022-10,18.19026528
Lake,2022-11,8.284828269
Lake,2022-12,6.036169415
Lake,2023-01,6.656138008
Lake,2023-02,5.917410948
Lake,2023-03,5.287990198
Lake,2023-04,11.0334432
Lake,2023-05,15.04961311
Lake,2023-06,18.50407682
Lake,2023-07,24.77530515
Lake,2023-08,23.92376851
Lake,2023-09,19.06147635
Lake,2023-10,15.77271605
Lake,2023-11,10.83461084
Lake,2023-12,8.54547464
Lake,2024-01,7.537605598
Lake,2024-02,6.904281455
Lake,2024-03,7.883794955
Lake,2024-04,12.00099707
Lake,2024-05,15.93964957
Lake,2024-06,21.76806325
Lake,2024-07,26.92219258
Lake,2024-08,22.57956919
Lake,2024-09,21.65542742
Lassen,1981-01,1.641064718
Lassen,1981-02,1.007486855
Lassen,1981-03,2.584851046
Lassen,1981-04,6.691315616
Lassen,1981-05,9.842169338
Lassen,1981-06,15.24587539
Lassen,1981-07,17.76164861
Lassen,1981-08,18.73009453
Lassen,1981-09,14.82934764
Lassen,1981-10,6.463566273
Lassen,1981-11,3.885413112
Lassen,1981-12,1.58209506
Lassen,1982-01,-3.844236332
Lassen,1982-02,-0.297414265
Lassen,1982-03,0.787914285
Lassen,1982-04,2.636289042
Lassen,1982-05,9.452067711
Lassen,1982-06,12.84583042
Lassen,1982-07,16.35640975
Lassen,1982-08,17.29628447
Lassen,1982-09,11.80920635
Lassen,1982-10,6.710134872
Lassen,1982-11,0.274013205
Lassen,1982-12,-1.889684785
Lassen,1983-01,-0.586480239
Lassen,1983-02,1.009885269
Lassen,1983-03,1.96058189
Lassen,1983-04,2.467820701
Lassen,1983-05,9.165602034
Lassen,1983-06,12.66835549
Lassen,1983-07,14.73144661
Lassen,1983-08,17.05758788
Lassen,1983-09,13.83121174
Lassen,1983-10,9.126850023
Lassen,1983-11,1.64868082
Lassen,1983-12,-0.435728253
Lassen,1984-01,-1.304382646
Lassen,1984-02,0.016872034
Lassen,1984-03,3.4599474
Lassen,1984-04,4.055397291
Lassen,1984-05,10.64894641
Lassen,1984-06,12.46569716
Lassen,1984-07,19.35700751
Lassen,1984-08,17.60239265
Lassen,1984-09,14.09220384
Lassen,1984-10,5.560802378
Lassen,1984-11,0.879544897
Lassen,1984-12,-3.368467174
Lassen,1985-01,-2.998124154
Lassen,1985-02,-1.760006682
Lassen,1985-03,-0.062606861
Lassen,1985-04,7.392266841
Lassen,1985-05,9.398526809
Lassen,1985-06,16.00210891
Lassen,1985-07,19.34182017
Lassen,1985-08,16.40706014
Lassen,1985-09,10.83946358
Lassen,1985-10,7.121495054
Lassen,1985-11,-1.554601657
Lassen,1985-12,-2.516403818
Lassen,1986-01,2.164866859
Lassen,1986-02,1.825808794
Lassen,1986-03,4.910695489
Lassen,1986-04,5.73461241
Lassen,1986-05,9.691090163
Lassen,1986-06,15.73224351
Lassen,1986-07,16.70420264
Lassen,1986-08,19.17079117
Lassen,1986-09,10.37218255
Lassen,1986-10,8.266361884
Lassen,1986-11,3.961678286
Lassen,1986-12,-0.081701851
Lassen,1987-01,-2.781072694
Lassen,1987-02,0.651593698
Lassen,1987-03,2.189357623
Lassen,1987-04,8.17741991
Lassen,1987-05,11.28355067
Lassen,1987-06,15.41301127
Lassen,1987-07,15.78098626
Lassen,1987-08,18.2463201
Lassen,1987-09,15.166349
Lassen,1987-10,11.53747944
Lassen,1987-11,3.405866913
Lassen,1987-12,-2.59583521
Lassen,1988-01,-3.10652126
Lassen,1988-02,0.836149116
Lassen,1988-03,3.184826008
Lassen,1988-04,6.723298468
Lassen,1988-05,8.692526792
Lassen,1988-06,14.54516034
Lassen,1988-07,20.55904453
Lassen,1988-08,19.34074894
Lassen,1988-09,14.72589915
Lassen,1988-10,11.75003486
Lassen,1988-11,2.111684797
Lassen,1988-12,-2.29970459
Lassen,1989-01,-4.650479115
Lassen,1989-02,-4.118019983
Lassen,1989-03,3.410798304
Lassen,1989-04,7.865306445
Lassen,1989-05,9.069906754
Lassen,1989-06,15.02392945
Lassen,1989-07,17.49569476
Lassen,1989-08,15.72128306
Lassen,1989-09,13.29129616
Lassen,1989-10,7.077062354
Lassen,1989-11,2.754649201
Lassen,1989-12,0.231427452
Lassen,1990-01,-1.115312717
Lassen,1990-02,-3.886246885
Lassen,1990-03,3.663100439
Lassen,1990-04,8.579863183
Lassen,1990-05,8.374885631
Lassen,1990-06,13.15814312
Lassen,1990-07,18.80351406
Lassen,1990-08,17.23147442
Lassen,1990-09,14.69353764
Lassen,1990-10,9.031570348
Lassen,1990-11,1.525934109
Lassen,1990-12,-6.045224557
Lassen,1991-01,-1.527945981
Lassen,1991-02,4.393661154
Lassen,1991-03,0.182180751
Lassen,1991-04,3.947774586
Lassen,1991-05,7.049061029
Lassen,1991-06,11.93051376
Lassen,1991-07,18.95517506
Lassen,1991-08,17.79596523
Lassen,1991-09,15.99884506
Lassen,1991-10,10.18005985
Lassen,1991-11,3.486186185
Lassen,1991-12,-1.065023797
Lassen,1992-01,-0.971866801
Lassen,1992-02,2.869753434
Lassen,1992-03,4.246691496
Lassen,1992-04,8.150844705
Lassen,1992-05,13.36107189
Lassen,1992-06,15.65392818
Lassen,1992-07,17.58627128
Lassen,1992-08,19.07094021
Lassen,1992-09,14.3499664
Lassen,1992-10,10.30094641
Lassen,1992-11,2.237645225
Lassen,1992-12,-3.626035791
Lassen,1993-01,-5.070975178
Lassen,1993-02,-2.681930207
Lassen,1993-03,4.723042442
Lassen,1993-04,4.802644026
Lassen,1993-05,10.10577489
Lassen,1993-06,11.93971957
Lassen,1993-07,14.86767221
Lassen,1993-08,16.50320395
Lassen,1993-09,14.28024605
Lassen,1993-10,9.681644268
Lassen,1993-11,1.126517204
Lassen,1993-12,-1.063920895
Lassen,1994-01,0.632147786
Lassen,1994-02,-0.981195296
Lassen,1994-03,4.521646662
Lassen,1994-04,6.222765459
Lassen,1994-05,10.53076831
Lassen,1994-06,14.04247164
Lassen,1994-07,20.589249
Lassen,1994-08,17.92233859
Lassen,1994-09,14.87815241
Lassen,1994-10,7.510718034
Lassen,1994-11,-2.031307482
Lassen,1994-12,-2.285633352
Lassen,1995-01,-0.509699232
Lassen,1995-02,4.227888063
Lassen,1995-03,1.848196654
Lassen,1995-04,3.963424988
Lassen,1995-05,8.353471374
Lassen,1995-06,12.2438858
Lassen,1995-07,16.82750344
Lassen,1995-08,16.91085041
Lassen,1995-09,15.40876196
Lassen,1995-10,8.943365859
Lassen,1995-11,6.109882878
Lassen,1995-12,1.450796902
Lassen,1996-01,0.368044873
Lassen,1996-02,1.576337808
Lassen,1996-03,3.101287748
Lassen,1996-04,5.565481786
Lassen,1996-05,8.850013625
Lassen,1996-06,14.69485954
Lassen,1996-07,20.27783998
Lassen,1996-08,18.96894943
Lassen,1996-09,13.29334098
Lassen,1996-10,8.258798529
Lassen,1996-11,3.622033146
Lassen,1996-12,0.542858865
Lassen,1997-01,-0.789543573
Lassen,1997-02,0.632366785
Lassen,1997-03,4.548026603
Lassen,1997-04,5.292918456
Lassen,1997-05,12.10115492
Lassen,1997-06,13.4869769
Lassen,1997-07,17.33126337
Lassen,1997-08,17.48337152
Lassen,1997-09,13.8622091
Lassen,1997-10,7.716010917
Lassen,1997-11,4.00533396
Lassen,1997-12,-2.000382682
Lassen,1998-01,0.814150433
Lassen,1998-02,-0.498614799
Lassen,1998-03,2.509870827
Lassen,1998-04,4.070435546
Lassen,1998-05,6.176402666
Lassen,1998-06,12.54723411
Lassen,1998-07,19.34617638
Lassen,1998-08,18.81004047
Lassen,1998-09,15.25562737
Lassen,1998-10,7.113318278
Lassen,1998-11,1.799128048
Lassen,1998-12,-2.726058177
Lassen,1999-01,0.372325874
Lassen,1999-02,-0.657467049
Lassen,1999-03,2.025128067
Lassen,1999-04,3.906339233
Lassen,1999-05,9.050904119
Lassen,1999-06,13.32871699
Lassen,1999-07,17.61714987
Lassen,1999-08,16.80961689
Lassen,1999-09,15.23660891
Lassen,1999-10,10.47506647
Lassen,1999-11,5.289616349
Lassen,1999-12,-0.222427451
Lassen,2000-01,-0.379795532
Lassen,2000-02,1.600018549
Lassen,2000-03,3.179964526
Lassen,2000-04,7.408381624
Lassen,2000-05,10.21920891
Lassen,2000-06,16.0708319
Lassen,2000-07,17.23305624
Lassen,2000-08,18.71416052
Lassen,2000-09,13.28995446
Lassen,2000-10,8.071297215
Lassen,2000-11,0.689357553
Lassen,2000-12,0.875412971
Lassen,2001-01,-1.791885306
Lassen,2001-02,-1.429749408
Lassen,2001-03,4.43367963
Lassen,2001-04,3.803641341
Lassen,2001-05,13.57185948
Lassen,2001-06,14.89694532
Lassen,2001-07,18.79744941
Lassen,2001-08,19.35160379
Lassen,2001-09,15.45376857
Lassen,2001-10,11.19693193
Lassen,2001-11,3.526609664
Lassen,2001-12,-1.323361541
Lassen,2002-01,-1.897112224
Lassen,2002-02,1.593122767
Lassen,2002-03,1.417850989
Lassen,2002-04,6.782760212
Lassen,2002-05,9.167582229
Lassen,2002-06,15.66557332
Lassen,2002-07,20.94601814
Lassen,2002-08,18.30402724
Lassen,2002-09,15.36758118
Lassen,2002-10,8.505075622
Lassen,2002-11,3.886694114
Lassen,2002-12,0.363742763
Lassen,2003-01,3.756769308
Lassen,2003-02,0.767122728
Lassen,2003-03,3.299884064
Lassen,2003-04,2.786783771
Lassen,2003-05,9.848611271
Lassen,2003-06,16.74073563
Lassen,2003-07,20.9838163
Lassen,2003-08,17.96158922
Lassen,2003-09,16.40580817
Lassen,2003-10,11.77545833
Lassen,2003-11,0.619170213
Lassen,2003-12,0.017803431
Lassen,2004-01,-0.851275766
Lassen,2004-02,-0.442370736
Lassen,2004-03,6.466960736
Lassen,2004-04,7.003594
Lassen,2004-05,10.14159284
Lassen,2004-06,15.49424746
Lassen,2004-07,19.74317111
Lassen,2004-08,18.51517766
Lassen,2004-09,14.11329883
Lassen,2004-10,7.853894841
Lassen,2004-11,2.200089815
Lassen,2004-12,0.452267831
Lassen,2005-01,-1.343554154
Lassen,2005-02,1.119930131
Lassen,2005-03,3.947467206
Lassen,2005-04,4.923376225
Lassen,2005-05,9.681215511
Lassen,2005-06,11.66819713
Lassen,2005-07,20.70779123
Lassen,2005-08,19.23951278
Lassen,2005-09,12.90133307
Lassen,2005-10,9.050169308
Lassen,2005-11,3.976695437
Lassen,2005-12,0.57061744
Lassen,2006-01,0.026131929
Lassen,2006-02,0.627187362
Lassen,2006-03,-0.591402402
Lassen,2006-04,5.176493654
Lassen,2006-05,11.42595041
Lassen,2006-06,16.52849551
Lassen,2006-07,20.91016852
Lassen,2006-08,17.75066973
Lassen,2006-09,14.72863793
Lassen,2006-10,8.435127061
Lassen,2006-11,2.943398558
Lassen,2006-12,-0.627610847
Lassen,2007-01,-2.167282425
Lassen,2007-02,1.193581848
Lassen,2007-03,5.411723214
Lassen,2007-04,6.401655969
Lassen,2007-05,11.39943191
Lassen,2007-06,15.14763792
Lassen,2007-07,20.19601546
Lassen,2007-08,18.71447449
Lassen,2007-09,13.28099405
Lassen,2007-10,7.154471309
Lassen,2007-11,4.430405226
Lassen,2007-12,-2.414010673
Lassen,2008-01,-3.330983002
Lassen,2008-02,-0.174531669
Lassen,2008-03,2.238790341
Lassen,2008-04,4.428301006
Lassen,2008-05,10.02874851
Lassen,2008-06,14.47190701
Lassen,2008-07,19.63958402
Lassen,2008-08,19.61689805
Lassen,2008-09,15.61223559
Lassen,2008-10,9.398532114
Lassen,2008-11,5.168922404
Lassen,2008-12,-1.568211156
Lassen,2009-01,0.634304778
Lassen,2009-02,0.71457655
Lassen,2009-03,2.002333869
Lassen,2009-04,5.335113709
Lassen,2009-05,12.18423012
Lassen,2009-06,13.70440171
Lassen,2009-07,19.68573049
Lassen,2009-08,18.33524758
Lassen,2009-09,16.97756811
Lassen,2009-10,7.273087414
Lassen,2009-11,3.307117568
Lassen,2009-12,-3.021667685
Lassen,2010-01,0.860736187
Lassen,2010-02,1.744096389
Lassen,2010-03,2.63979432
Lassen,2010-04,3.441128124
Lassen,2010-05,6.217203468
Lassen,2010-06,13.94366821
Lassen,2010-07,19.79509063
Lassen,2010-08,17.65215387
Lassen,2010-09,14.76948093
Lassen,2010-10,10.03844507
Lassen,2010-11,1.832609583
Lassen,2010-12,0.999641206
Lassen,2011-01,0.399315322
Lassen,2011-02,-1.025724321
Lassen,2011-03,1.646167618
Lassen,2011-04,3.987963254
Lassen,2011-05,6.828580794
Lassen,2011-06,12.62394387
Lassen,2011-07,17.96757341
Lassen,2011-08,18.87590986
Lassen,2011-09,17.20102193
Lassen,2011-10,9.709206262
Lassen,2011-11,2.063054186
Lassen,2011-12,-0.383891839
Lassen,2012-01,0.765997397
Lassen,2012-02,0.485881288
Lassen,2012-03,2.172225694
Lassen,2012-04,6.335997655
Lassen,2012-05,10.52595299
Lassen,2012-06,13.82304683
Lassen,2012-07,19.08824498
Lassen,2012-08,20.51834267
Lassen,2012-09,17.18032142
Lassen,2012-10,10.62236332
Lassen,2012-11,4.590870924
Lassen,2012-12,-1.485344397
Lassen,2013-01,-3.964595179
Lassen,2013-02,0.226850935
Lassen,2013-03,4.732177004
Lassen,2013-04,6.872008239
Lassen,2013-05,10.50057833
Lassen,2013-06,15.69863665
Lassen,2013-07,21.31083743
Lassen,2013-08,18.19104836
Lassen,2013-09,14.29533183
Lassen,2013-10,7.721495096
Lassen,2013-11,4.188277237
Lassen,2013-12,-2.023694024
Lassen,2014-01,2.633576645
Lassen,2014-02,2.426862909
Lassen,2014-03,4.302973818
Lassen,2014-04,6.842551783
Lassen,2014-05,11.28469843
Lassen,2014-06,15.74738991
Lassen,2014-07,21.90010789
Lassen,2014-08,18.91593626
Lassen,2014-09,16.11905354
Lassen,2014-10,10.69595434
Lassen,2014-11,4.33823636
Lassen,2014-12,1.460122764
Lassen,2015-01,2.858632056
Lassen,2015-02,5.072595235
Lassen,2015-03,6.753543853
Lassen,2015-04,6.16543829
Lassen,2015-05,10.46779072
Lassen,2015-06,18.32920139
Lassen,2015-07,19.14176738
Lassen,2015-08,19.21075552
Lassen,2015-09,15.69193479
Lassen,2015-10,11.84164963
Lassen,2015-11,1.001506643
Lassen,2015-12,-1.261550191
Lassen,2016-01,-0.711453858
Lassen,2016-02,3.376968494
Lassen,2016-03,3.889362984
Lassen,2016-04,8.203831514
Lassen,2016-05,10.27559415
Lassen,2016-06,16.0219968
Lassen,2016-07,19.29811179
Lassen,2016-08,20.02130833
Lassen,2016-09,14.94926853
Lassen,2016-10,8.55714948
Lassen,2016-11,4.373560896
Lassen,2016-12,-1.908989536
Lassen,2017-01,-2.949868216
Lassen,2017-02,1.114387912
Lassen,2017-03,4.447353768
Lassen,2017-04,5.022130842
Lassen,2017-05,11.48586071
Lassen,2017-06,16.13291763
Lassen,2017-07,20.93653138
Lassen,2017-08,21.14659467
Lassen,2017-09,14.95142683
Lassen,2017-10,8.262016225
Lassen,2017-11,4.583376207
Lassen,2017-12,0.636403726
Lassen,2018-01,2.437468452
Lassen,2018-02,-0.18773484
Lassen,2018-03,1.185391876
Lassen,2018-04,6.529381575
Lassen,2018-05,11.49166546
Lassen,2018-06,15.23076326
Lassen,2018-07,21.3262807
Lassen,2018-08,19.50551408
Lassen,2018-09,14.98486878
Lassen,2018-10,8.680134993
Lassen,2018-11,3.748874844
Lassen,2018-12,-0.629158341
Lassen,2019-01,0.594819289
Lassen,2019-02,-2.922200659
Lassen,2019-03,1.647010631
Lassen,2019-04,7.80053384
Lassen,2019-05,9.184596338
Lassen,2019-06,15.10857509
Lassen,2019-07,18.73997245
Lassen,2019-08,19.36818906
Lassen,2019-09,13.60007051
Lassen,2019-10,6.122185865
Lassen,2019-11,4.924721907
Lassen,2019-12,-0.043914906
Lassen,2020-01,0.620410318
Lassen,2020-02,2.161303243
Lassen,2020-03,1.855026339
Lassen,2020-04,7.186717766
