County,TIME,Mean_Precipitation
Humboldt,2018-07,0.173348838
Humboldt,2018-08,0.276568106
Humboldt,2018-09,14.53636376
Humboldt,2018-10,34.13088868
Humboldt,2018-11,233.620105
Humboldt,2018-12,248.0899203
Humboldt,2019-01,380.1828085
Humboldt,2019-02,568.3222684
Humboldt,2019-03,230.1289137
Humboldt,2019-04,187.5877759
Humboldt,2019-05,161.8878056
Humboldt,2019-06,0.912961796
Humboldt,2019-07,0.491679402
Humboldt,2019-08,8.624408624
Humboldt,2019-09,66.59152003
Humboldt,2019-10,52.21342855
Humboldt,2019-11,75.08390214
Humboldt,2019-12,292.3887469
Humboldt,2020-01,359.9646229
Humboldt,2020-02,19.45347008
Humboldt,2020-03,116.7629319
Humboldt,2020-04,92.35031069
Humboldt,2020-05,173.3092178
Humboldt,2020-06,17.14674584
Humboldt,2020-07,0.322023257
Humboldt,2020-08,0.851785715
Humboldt,2020-09,14.33479402
Humboldt,2020-10,16.53748003
Humboldt,2020-11,168.3314785
Humboldt,2020-12,184.8190417
Humboldt,2021-01,280.4451817
Humboldt,2021-02,237.5171959
Humboldt,2021-03,158.0069738
Humboldt,2021-04,29.63662646
Humboldt,2021-05,5.207813663
Humboldt,2021-06,29.20041078
Humboldt,2021-07,4.068560197
Humboldt,2021-08,0.685641511
Humboldt,2021-09,49.22867573
Humboldt,2021-10,271.0473934
Humboldt,2021-11,161.4445798
Humboldt,2021-12,350.6814501
Humboldt,2022-01,94.36638184
Humboldt,2022-02,13.77451657
Humboldt,2022-03,71.80172273
Humboldt,2022-04,216.5841724
Humboldt,2022-05,98.36619136
Humboldt,2022-06,60.12868066
Humboldt,2022-07,18.07215322
Humboldt,2022-08,3.132436618
Humboldt,2022-09,27.19356786
Humboldt,2022-10,7.246631548
Humboldt,2022-11,143.1478936
Humboldt,2022-12,460.4894397
Humboldt,2023-01,443.4202466
Humboldt,2023-02,197.3567006
Humboldt,2023-03,436.8375102
Humboldt,2023-04,108.7655042
Humboldt,2023-05,41.11885473
Humboldt,2023-06,6.93952374
Humboldt,2023-07,0.705252803
Humboldt,2023-08,5.555712644
Humboldt,2023-09,67.66825332
Humboldt,2023-10,81.61239527
Humboldt,2023-11,149.1995754
Humboldt,2023-12,337.816375
Humboldt,2024-01,463.8732332
Humboldt,2024-02,397.2382953
Humboldt,2024-03,411.301985
Humboldt,2024-04,66.32538204
Humboldt,2024-05,74.35432177
Humboldt,2024-06,24.95018276
Humboldt,2024-07,1.145279043
Humboldt,2024-08,52.99653363
Humboldt,2024-09,7.392009271
Imperial,1981-01,16.60416847
Imperial,1981-02,7.640459423
Imperial,1981-03,21.59563402
Imperial,1981-04,0.049742726
Imperial,1981-05,3.103531395
Imperial,1981-06,0.013837672
Imperial,1981-07,0.066015314
Imperial,1981-08,9.939102615
Imperial,1981-09,0.558035223
Imperial,1981-10,0.123013783
Imperial,1981-11,8.609457878
Imperial,1981-12,0.037765696
Imperial,1982-01,8.235637057
Imperial,1982-02,4.76507045
Imperial,1982-03,25.27339357
Imperial,1982-04,0.268643185
Imperial,1982-05,1.001444101
Imperial,1982-06,0
Imperial,1982-07,5.6635023
Imperial,1982-08,14.36754058
Imperial,1982-09,10.62195408
Imperial,1982-10,0.009465544
Imperial,1982-11,4.106897395
Imperial,1982-12,63.4807213
Imperial,1983-01,8.673113323
Imperial,1983-02,29.1748346
Imperial,1983-03,43.19626956
Imperial,1983-04,0.452810106
Imperial,1983-05,0.057306278
Imperial,1983-06,0
Imperial,1983-07,0.201977029
Imperial,1983-08,67.38564613
Imperial,1983-09,19.6511271
Imperial,1983-10,3.794774883
Imperial,1983-11,0.554906582
Imperial,1983-12,17.44263398
Imperial,1984-01,3.197670754
Imperial,1984-02,0.140281776
Imperial,1984-03,0.001837672
Imperial,1984-04,2.420653906
Imperial,1984-05,0.02211026
Imperial,1984-06,0.048369065
Imperial,1984-07,31.79260181
Imperial,1984-08,13.72943798
Imperial,1984-09,2.016972434
Imperial,1984-10,0.022947933
Imperial,1984-11,9.53367536
Imperial,1984-12,48.27102755
Imperial,1985-01,2.930234305
Imperial,1985-02,4.326739656
Imperial,1985-03,0.383736602
Imperial,1985-04,0.080333844
Imperial,1985-05,0.002741194
Imperial,1985-06,0.005272588
Imperial,1985-07,7.475794799
Imperial,1985-08,0.517600306
Imperial,1985-09,24.5183354
Imperial,1985-10,8.623978561
Imperial,1985-11,28.69806739
Imperial,1985-12,13.42577029
Imperial,1986-01,4.55258193
Imperial,1986-02,14.21386063
Imperial,1986-03,4.414643186
Imperial,1986-04,0.103222052
Imperial,1986-05,0.013551302
Imperial,1986-06,0.02514242
Imperial,1986-07,12.80763401
Imperial,1986-08,3.900205208
Imperial,1986-09,7.732661576
Imperial,1986-10,31.33671517
Imperial,1986-11,4.900800922
Imperial,1986-12,5.691797861
Imperial,1987-01,3.174546717
Imperial,1987-02,5.178862176
Imperial,1987-03,0.535042877
Imperial,1987-04,0.054030628
Imperial,1987-05,0.075379786
Imperial,1987-06,0
Imperial,1987-07,0.693641654
Imperial,1987-08,1.643566617
Imperial,1987-09,2.90586371
Imperial,1987-10,23.13658502
Imperial,1987-11,18.86742576
Imperial,1987-12,14.88761563
Imperial,1988-01,10.47007658
Imperial,1988-02,15.69967992
Imperial,1988-03,0.596059723
Imperial,1988-04,8.998725878
Imperial,1988-05,0.014366003
Imperial,1988-06,1.613872892
Imperial,1988-07,0.054641654
Imperial,1988-08,15.50971055
Imperial,1988-09,0.043007657
Imperial,1988-10,3.440000011
Imperial,1988-11,0.050854517
Imperial,1988-12,1.185612556
Imperial,1989-01,20.36246558
Imperial,1989-02,0.160094948
Imperial,1989-03,0.971681473
Imperial,1989-04,0.009661562
Imperial,1989-05,0.011422665
Imperial,1989-06,0
Imperial,1989-07,8.12782082
Imperial,1989-08,7.901119444
Imperial,1989-09,0.014366003
Imperial,1989-10,0.336476263
Imperial,1989-11,0.025127106
Imperial,1989-12,0.011125574
Imperial,1990-01,7.977666167
Imperial,1990-02,0.622558962
Imperial,1990-03,0.303468608
Imperial,1990-04,0.407076569
Imperial,1990-05,1.937905055
Imperial,1990-06,3.348027567
Imperial,1990-07,5.255517612
Imperial,1990-08,16.57730015
Imperial,1990-09,5.677762636
Imperial,1990-10,7.135096471
Imperial,1990-11,0.042986218
Imperial,1990-12,0.219589588
Imperial,1991-01,15.19937519
Imperial,1991-02,16.96600607
Imperial,1991-03,27.96523275
Imperial,1991-04,0.00392343
Imperial,1991-05,0
Imperial,1991-06,0
Imperial,1991-07,3.236935685
Imperial,1991-08,12.35670294
Imperial,1991-09,11.54343491
Imperial,1991-10,3.84830475
Imperial,1991-11,3.210410413
Imperial,1991-12,23.83225577
Imperial,1992-01,13.92162942
Imperial,1992-02,31.02121278
Imperial,1992-03,53.11308121
Imperial,1992-04,5.64318989
Imperial,1992-05,5.415629401
Imperial,1992-06,0
Imperial,1992-07,0.01675804
Imperial,1992-08,10.00090966
Imperial,1992-09,0
Imperial,1992-10,15.89022209
Imperial,1992-11,0.004716692
Imperial,1992-12,41.28036293
Imperial,1993-01,90.88985905
Imperial,1993-02,32.44134761
Imperial,1993-03,5.020640128
Imperial,1993-04,0
Imperial,1993-05,1.735372129
Imperial,1993-06,0.038950995
Imperial,1993-07,0
Imperial,1993-08,7.018693735
Imperial,1993-09,0.029584992
Imperial,1993-10,1.539551304
Imperial,1993-11,17.83206893
Imperial,1993-12,0.180312404
Imperial,1994-01,2.701949468
Imperial,1994-02,11.57106434
Imperial,1994-03,17.494536
Imperial,1994-04,0.801875955
Imperial,1994-05,4.022437978
Imperial,1994-06,0
Imperial,1994-07,0.433986218
Imperial,1994-08,3.964027565
Imperial,1994-09,2.844041352
Imperial,1994-10,1.846356816
Imperial,1994-11,8.055791734
Imperial,1994-12,32.96435375
Imperial,1995-01,50.23921588
Imperial,1995-02,10.74230781
Imperial,1995-03,6.558761096
Imperial,1995-04,3.667255737
Imperial,1995-05,0.067719755
Imperial,1995-06,0.026683002
Imperial,1995-07,1.002306276
Imperial,1995-08,2.199577334
Imperial,1995-09,0.336502296
Imperial,1995-10,0
Imperial,1995-11,0.013113323
Imperial,1995-12,0.924607964
Imperial,1996-01,0.369744256
Imperial,1996-02,7.414479346
Imperial,1996-03,1.28424809
Imperial,1996-04,0.014165391
Imperial,1996-05,0.043355283
Imperial,1996-06,0
Imperial,1996-07,2.19839969
Imperial,1996-08,3.124459422
Imperial,1996-09,3.083977022
Imperial,1996-10,0.452924962
Imperial,1996-11,1.334517606
Imperial,1996-12,1.590019907
Imperial,1997-01,12.263
Imperial,1997-02,0.516695254
Imperial,1997-03,0.135588055
Imperial,1997-04,1.639373661
Imperial,1997-05,0.299781011
Imperial,1997-06,1.115395098
Imperial,1997-07,9.535640154
Imperial,1997-08,0.20656049
Imperial,1997-09,49.72591272
Imperial,1997-10,0.869258805
Imperial,1997-11,0.432197551
Imperial,1997-12,32.8126968
Imperial,1998-01,4.265571211
Imperial,1998-02,38.5582527
Imperial,1998-03,14.41994643
Imperial,1998-04,0.145168454
Imperial,1998-05,0.112693721
Imperial,1998-06,0
Imperial,1998-07,1.178476265
Imperial,1998-08,4.970963251
Imperial,1998-09,8.998733543
Imperial,1998-10,0.08283461
Imperial,1998-11,2.142799388
Imperial,1998-12,3.778021441
Imperial,1999-01,0.189373656
Imperial,1999-02,6.404882076
Imperial,1999-03,0.04772588
Imperial,1999-04,11.82940736
Imperial,1999-05,0.165833077
Imperial,1999-06,0.041882083
Imperial,1999-07,14.38523429
Imperial,1999-08,1.64658346
Imperial,1999-09,6.952392033
Imperial,1999-10,0
Imperial,1999-11,0
Imperial,1999-12,0.01587902
Imperial,2000-01,0.060482388
Imperial,2000-02,4.737852985
Imperial,2000-03,3.979978562
Imperial,2000-04,0.033039817
Imperial,2000-05,0.045333844
Imperial,2000-06,2.189177636
Imperial,2000-07,0
Imperial,2000-08,5.887817766
Imperial,2000-09,0.068330781
Imperial,2000-10,11.18511179
Imperial,2000-11,0.089577335
Imperial,2000-12,0.005977029
Imperial,2001-01,10.44565084
Imperial,2001-02,24.37530013
Imperial,2001-03,16.06611943
Imperial,2001-04,0.490744257
Imperial,2001-05,0
Imperial,2001-06,0
Imperial,2001-07,3.267321597
Imperial,2001-08,1.816229707
Imperial,2001-09,0.011376723
Imperial,2001-10,0.132756509
Imperial,2001-11,0.717292495
Imperial,2001-12,0.955863705
Imperial,2002-01,0.329675344
Imperial,2002-02,0
Imperial,2002-03,0.302848392
Imperial,2002-04,0.142246555
Imperial,2002-05,0
Imperial,2002-06,0
Imperial,2002-07,0.027366003
Imperial,2002-08,0
Imperial,2002-09,6.654632458
Imperial,2002-10,0.048289433
Imperial,2002-11,3.015307802
Imperial,2002-12,2.198041347
Imperial,2003-01,2.079372129
Imperial,2003-02,28.01581315
Imperial,2003-03,8.535491582
Imperial,2003-04,0.402485451
Imperial,2003-05,0.036992342
Imperial,2003-06,0
Imperial,2003-07,2.898125577
Imperial,2003-08,17.44061718
Imperial,2003-09,2.13174426
Imperial,2003-10,0
Imperial,2003-11,7.395205203
Imperial,2003-12,1.3507902
Imperial,2004-01,1.662511486
Imperial,2004-02,27.72552065
Imperial,2004-03,6.749081174
Imperial,2004-04,9.761321589
Imperial,2004-05,0
Imperial,2004-06,0
Imperial,2004-07,0.381081164
Imperial,2004-08,4.303781015
Imperial,2004-09,0.820333848
Imperial,2004-10,30.32627413
Imperial,2004-11,12.06222051
Imperial,2004-12,27.69153754
Imperial,2005-01,28.25404288
Imperial,2005-02,45.23242882
Imperial,2005-03,4.432424194
Imperial,2005-04,0.140607962
Imperial,2005-05,0.016477795
Imperial,2005-06,0
Imperial,2005-07,4.41225727
Imperial,2005-08,15.90085147
Imperial,2005-09,2.271738134
Imperial,2005-10,19.62379326
Imperial,2005-11,0.15275498
Imperial,2005-12,0
Imperial,2006-01,0.516566607
Imperial,2006-02,0.591915774
Imperial,2006-03,8.198874425
Imperial,2006-04,0.046905052
Imperial,2006-05,0.05775804
Imperial,2006-06,0.3064487
Imperial,2006-07,2.421059725
Imperial,2006-08,1.472788667
Imperial,2006-09,2.198261875
Imperial,2006-10,2.159228181
Imperial,2006-11,0.012436447
Imperial,2006-12,0.444292497
Imperial,2007-01,0.880699847
Imperial,2007-02,0.299128635
Imperial,2007-03,4.573254203
Imperial,2007-04,1.811462481
Imperial,2007-05,0
Imperial,2007-06,0
Imperial,2007-07,0.353908117
Imperial,2007-08,1.441445634
Imperial,2007-09,7.268042886
Imperial,2007-10,0.395091883
Imperial,2007-11,6.910317009
Imperial,2007-12,19.3509862
Imperial,2008-01,21.6017596
Imperial,2008-02,0.785624808
Imperial,2008-03,0.020575804
Imperial,2008-04,0
Imperial,2008-05,3.711617152
Imperial,2008-06,0
Imperial,2008-07,4.569517597
Imperial,2008-08,10.41057119
Imperial,2008-09,3.658860633
Imperial,2008-10,0.004759571
Imperial,2008-11,11.13484226
Imperial,2008-12,29.7672864
Imperial,2009-01,0.044289434
Imperial,2009-02,13.04901686
Imperial,2009-03,0.004485452
Imperial,2009-04,0.009995406
Imperial,2009-05,0.013039816
Imperial,2009-06,0.002196018
Imperial,2009-07,0.365206739
Imperial,2009-08,0.336880551
Imperial,2009-09,2.840453299
Imperial,2009-10,0.003189893
Imperial,2009-11,0.136330779
Imperial,2009-12,9.508376723
Imperial,2010-01,70.35253133
Imperial,2010-02,14.34656811
Imperial,2010-03,17.64451912
Imperial,2010-04,1.602785603
Imperial,2010-05,0
Imperial,2010-06,0
Imperial,2010-07,0.106318531
Imperial,2010-08,2.216297092
Imperial,2010-09,0.01284686
Imperial,2010-10,21.9612741
Imperial,2010-11,0.225560492
Imperial,2010-12,24.76378256
Imperial,2011-01,0.06268147
Imperial,2011-02,22.32273507
Imperial,2011-03,0.87438285
Imperial,2011-04,0.748027565
Imperial,2011-05,0.076434917
Imperial,2011-06,0.001343032
Imperial,2011-07,4.919811642
Imperial,2011-08,0.686297089
Imperial,2011-09,9.948854521
Imperial,2011-10,0.153627872
Imperial,2011-11,9.198989269
Imperial,2011-12,8.300695259
Imperial,2012-01,0.107690659
Imperial,2012-02,5.76595406
Imperial,2012-03,1.977392046
Imperial,2012-04,2.1024778
Imperial,2012-05,4.03E-05
Imperial,2012-06,0
Imperial,2012-07,22.44030473
Imperial,2012-08,14.20380244
Imperial,2012-09,5.505390507
Imperial,2012-10,0.634652374
Imperial,2012-11,0.113375191
Imperial,2012-12,13.07923902
Imperial,2013-01,15.7988928
Imperial,2013-02,0.974229708
Imperial,2013-03,1.290185302
Imperial,2013-04,0.002127106
Imperial,2013-05,0.046914242
Imperial,2013-06,0
Imperial,2013-07,11.09002452
Imperial,2013-08,18.9432297
Imperial,2013-09,15.92119753
Imperial,2013-10,0.263267995
Imperial,2013-11,20.4666539
Imperial,2013-12,2.140800919
Imperial,2014-01,0.012652373
Imperial,2014-02,0.158006125
Imperial,2014-03,1.702137824
Imperial,2014-04,0.246298622
Imperial,2014-05,0.156388974
Imperial,2014-06,0.000865237
Imperial,2014-07,2.658739664
Imperial,2014-08,20.36347016
Imperial,2014-09,3.78754517
Imperial,2014-10,0.209437979
Imperial,2014-11,0.343479328
Imperial,2014-12,12.39653598
Imperial,2015-01,10.39537518
Imperial,2015-02,0.487287903
Imperial,2015-03,14.28984689
Imperial,2015-04,0.317071976
Imperial,2015-05,12.38393108
Imperial,2015-06,2.033073506
Imperial,2015-07,10.18458958
Imperial,2015-08,0.08432925
Imperial,2015-09,2.58517917
Imperial,2015-10,5.735208263
Imperial,2015-11,0.766081166
Imperial,2015-12,1.27350077
Imperial,2016-01,20.68957274
Imperial,2016-02,1.398208272
Imperial,2016-03,0.338865237
Imperial,2016-04,7.73121285
Imperial,2016-05,1.605344563
Imperial,2016-06,0
Imperial,2016-07,1.250943339
Imperial,2016-08,1.125168458
Imperial,2016-09,6.312081167
Imperial,2016-10,1.136788669
Imperial,2016-11,0.813779481
Imperial,2016-12,31.17456205
Imperial,2017-01,27.86440731
Imperial,2017-02,22.23778712
Imperial,2017-03,0.761980092
Imperial,2017-04,0
Imperial,2017-05,3.621891271
Imperial,2017-06,0
Imperial,2017-07,1.656111791
Imperial,2017-08,5.739076562
Imperial,2017-09,5.530226636
Imperial,2017-10,0.001064319
Imperial,2017-11,0.308909648
Imperial,2017-12,0.016168453
Imperial,2018-01,3.907687594
Imperial,2018-02,0.680972434
Imperial,2018-03,0.878214399
Imperial,2018-04,0.398128636
Imperial,2018-05,0.003482389
Imperial,2018-06,0.016269525
Imperial,2018-07,3.797064329
Imperial,2018-08,0.860272588
Imperial,2018-09,0
Imperial,2018-10,21.92081627
Imperial,2018-11,5.653560489
Imperial,2018-12,28.88885147
Imperial,2019-01,14.92658653
Imperial,2019-02,23.9592986
Imperial,2019-03,3.522430323
Imperial,2019-04,1.52228331
Imperial,2019-05,2.196252678
Imperial,2019-06,0
Imperial,2019-07,1.228468602
Imperial,2019-08,0.46596784
Imperial,2019-09,10.77015314
Imperial,2019-10,0
Imperial,2019-11,40.72069986
Imperial,2019-12,22.04904592
Imperial,2020-01,0.198454823
Imperial,2020-02,10.25472744
Imperial,2020-03,54.49735376
Imperial,2020-04,16.12190662
Imperial,2020-05,0.002465544
Imperial,2020-06,0
Imperial,2020-07,0
Imperial,2020-08,0.00345023
Imperial,2020-09,0.002087289
Imperial,2020-10,0.002203675
Imperial,2020-11,0.670689128
Imperial,2020-12,0.38385758
Imperial,2021-01,25.90554483
Imperial,2021-02,0.084669829
Imperial,2021-03,0.653949602
Imperial,2021-04,0.043991117
Imperial,2021-05,0
Imperial,2021-06,0.048600918
Imperial,2021-07,6.239755596
Imperial,2021-08,9.789111694
Imperial,2021-09,4.636906319
Imperial,2021-10,1.673101488
Imperial,2021-11,0
Imperial,2021-12,12.5200899
Imperial,2022-01,0.075135373
Imperial,2022-02,1.791453249
Imperial,2022-03,1.290106249
Imperial,2022-04,0.016445788
Imperial,2022-05,0
Imperial,2022-06,0.035262634
Imperial,2022-07,1.183493079
Imperial,2022-08,12.82287472
Imperial,2022-09,17.37297091
Imperial,2022-10,9.886768673
Imperial,2022-11,1.852722467
Imperial,2022-12,1.750607768
Imperial,2023-01,11.17785759
Imperial,2023-02,2.789114172
Imperial,2023-03,9.780012327
Imperial,2023-04,0.00174242
Imperial,2023-05,0.212038278
Imperial,2023-06,0.263660942
Imperial,2023-07,0.464575486
Imperial,2023-08,39.69343668
Imperial,2023-09,12.71138037
Imperial,2023-10,0.00565268
Imperial,2023-11,5.760378564
Imperial,2023-12,10.0757731
Imperial,2024-01,27.85621689
Imperial,2024-02,12.80617685
Imperial,2024-03,7.45033028
Imperial,2024-04,2.54868646
Imperial,2024-05,0.00395467
Imperial,2024-06,0
Imperial,2024-07,0.402103512
Imperial,2024-08,2.594256758
Imperial,2024-09,0.247172429
Inyo,1981-01,23.60019474
Inyo,1981-02,10.10277639
Inyo,1981-03,49.53756983
Inyo,1981-04,8.831211146
Inyo,1981-05,18.49504983
Inyo,1981-06,0.012842623
Inyo,1981-07,0.022656394
Inyo,1981-08,6.829700981
Inyo,1981-09,8.516739669
Inyo,1981-10,14.01842358
Inyo,1981-11,34.6191213
Inyo,1981-12,5.556543626
Inyo,1982-01,27.65747411
Inyo,1982-02,13.60278032
Inyo,1982-03,43.64467735
Inyo,1982-04,28.61612786
Inyo,1982-05,6.804151478
Inyo,1982-06,10.03788656
Inyo,1982-07,14.53322622
Inyo,1982-08,18.69326885
Inyo,1982-09,23.88368004
Inyo,1982-10,18.06618032
Inyo,1982-11,31.5109305
Inyo,1982-12,39.0355967
Inyo,1983-01,46.77878364
Inyo,1983-02,45.28169636
Inyo,1983-03,83.89715724
Inyo,1983-04,18.88023672
Inyo,1983-05,1.999428195
Inyo,1983-06,2.178062296
Inyo,1983-07,0.286556067
Inyo,1983-08,75.95450614
Inyo,1983-09,13.67080589
Inyo,1983-10,10.20677901
Inyo,1983-11,28.47128068
Inyo,1983-12,44.64550293
Inyo,1984-01,0.645388197
Inyo,1984-02,9.38829771
Inyo,1984-03,4.300491802
Inyo,1984-04,4.793066236
Inyo,1984-05,0.38748
Inyo,1984-06,3.363394091
Inyo,1984-07,58.19346693
Inyo,1984-08,39.64644655
Inyo,1984-09,5.129523935
Inyo,1984-10,7.853110169
Inyo,1984-11,52.66625901
Inyo,1984-12,46.95558428
Inyo,1985-01,8.82599738
Inyo,1985-02,5.12560918
Inyo,1985-03,13.61237312
Inyo,1985-04,1.11069049
Inyo,1985-05,2.418066227
Inyo,1985-06,8.099303616
Inyo,1985-07,14.92415608
Inyo,1985-08,0
Inyo,1985-09,13.21127606
Inyo,1985-10,7.802139668
Inyo,1985-11,33.69926166
Inyo,1985-12,16.95537248
Inyo,1986-01,26.5075495
Inyo,1986-02,62.96110691
Inyo,1986-03,34.30241967
Inyo,1986-04,8.962419014
Inyo,1986-05,1.508231473
Inyo,1986-06,0.454840001
Inyo,1986-07,4.69372
Inyo,1986-08,10.36259672
Inyo,1986-09,2.727713442
Inyo,1986-10,4.638038683
Inyo,1986-11,11.57540918
Inyo,1986-12,12.2841528
Inyo,1987-01,21.51240132
Inyo,1987-02,14.1195115
Inyo,1987-03,26.53084786
Inyo,1987-04,7.071659676
Inyo,1987-05,26.15193509
Inyo,1987-06,7.175873443
Inyo,1987-07,4.411510831
Inyo,1987-08,1.323791478
Inyo,1987-09,2.73343345
Inyo,1987-10,15.74374886
Inyo,1987-11,33.52481636
Inyo,1987-12,26.11028261
Inyo,1988-01,31.94468325
Inyo,1988-02,8.01257837
Inyo,1988-03,5.361421639
Inyo,1988-04,44.25412528
Inyo,1988-05,4.023249177
Inyo,1988-06,6.830078034
Inyo,1988-07,3.947932463
Inyo,1988-08,22.0051554
Inyo,1988-09,9.223728536
Inyo,1988-10,0
Inyo,1988-11,8.460804563
Inyo,1988-12,21.68181376
Inyo,1989-01,6.591154759
Inyo,1989-02,12.86416329
Inyo,1989-03,11.26427083
Inyo,1989-04,1.850397379
Inyo,1989-05,16.92961769
Inyo,1989-06,4.090028856
Inyo,1989-07,1.679081314
Inyo,1989-08,8.80731213
Inyo,1989-09,8.539695755
Inyo,1989-10,1.478295737
Inyo,1989-11,2.920585574
Inyo,1989-12,0.534596721
Inyo,1990-01,29.06168594
Inyo,1990-02,11.57040196
Inyo,1990-03,4.097095731
Inyo,1990-04,11.38409769
Inyo,1990-05,10.12649048
Inyo,1990-06,3.413923283
Inyo,1990-07,18.58178425
Inyo,1990-08,5.584226234
Inyo,1990-09,17.93340329
Inyo,1990-10,1.063552132
Inyo,1990-11,2.565470163
Inyo,1990-12,1.688241964
Inyo,1991-01,5.153855078
Inyo,1991-02,14.44671346
Inyo,1991-03,90.53927801
Inyo,1991-04,0.80983082
Inyo,1991-05,7.342580986
Inyo,1991-06,1.169440657
Inyo,1991-07,8.361664262
Inyo,1991-08,6.139038686
Inyo,1991-09,9.142082619
Inyo,1991-10,8.652571132
Inyo,1991-11,5.838417685
Inyo,1991-12,21.69111076
Inyo,1992-01,19.59095672
Inyo,1992-02,64.88558686
Inyo,1992-03,55.61569575
Inyo,1992-04,8.398750168
Inyo,1992-05,8.26860787
Inyo,1992-06,1.847834757
Inyo,1992-07,8.099361975
Inyo,1992-08,6.832144254
Inyo,1992-09,1.184081311
Inyo,1992-10,17.85178424
Inyo,1992-11,0.042343606
Inyo,1992-12,49.76654097
Inyo,1993-01,66.233499
Inyo,1993-02,71.88425767
Inyo,1993-03,21.25050297
Inyo,1993-04,1.386628849
Inyo,1993-05,0.578639343
Inyo,1993-06,11.7050046
Inyo,1993-07,0
Inyo,1993-08,2.286981641
Inyo,1993-09,0.125677377
Inyo,1993-10,4.582933772
Inyo,1993-11,9.752935055
Inyo,1993-12,8.372548198
Inyo,1994-01,3.634905568
Inyo,1994-02,29.99912981
Inyo,1994-03,16.41361116
Inyo,1994-04,9.435927215
Inyo,1994-05,13.37305834
Inyo,1994-06,0.530603935
Inyo,1994-07,1.059325901
Inyo,1994-08,0.20053836
Inyo,1994-09,10.59465246
Inyo,1994-10,8.102796069
Inyo,1994-11,13.05217898
Inyo,1994-12,21.65815214
Inyo,1995-01,105.1478866
Inyo,1995-02,8.176632127
Inyo,1995-03,71.60408013
Inyo,1995-04,9.905762613
Inyo,1995-05,25.87708069
Inyo,1995-06,8.176961978
Inyo,1995-07,2.061476064
Inyo,1995-08,4.159834098
Inyo,1995-09,1.682085901
Inyo,1995-10,0.012556066
Inyo,1995-11,0.033443935
Inyo,1995-12,26.66711668
Inyo,1996-01,17.2437351
Inyo,1996-02,48.47333832
Inyo,1996-03,18.78669247
Inyo,1996-04,10.09785246
Inyo,1996-05,10.08494424
Inyo,1996-06,1.614881312
Inyo,1996-07,9.349213117
Inyo,1996-08,2.061314099
Inyo,1996-09,0.080391475
Inyo,1996-10,21.7815338
Inyo,1996-11,33.24181182
Inyo,1996-12,39.00900981
Inyo,1997-01,43.66827865
Inyo,1997-02,3.077449838
Inyo,1997-03,0.028298361
Inyo,1997-04,1.982323277
Inyo,1997-05,1.658135741
Inyo,1997-06,16.08799669
Inyo,1997-07,9.853203279
Inyo,1997-08,0.815415083
Inyo,1997-09,34.70177635
Inyo,1997-10,1.466525901
Inyo,1997-11,18.22844525
Inyo,1997-12,21.90525703
Inyo,1998-01,14.09367346
Inyo,1998-02,131.18016
Inyo,1998-03,34.56145572
Inyo,1998-04,13.98697444
Inyo,1998-05,22.88209115
Inyo,1998-06,21.22865182
Inyo,1998-07,12.86110622
Inyo,1998-08,5.272929839
Inyo,1998-09,19.06422952
Inyo,1998-10,7.190435413
Inyo,1998-11,5.302949512
Inyo,1998-12,2.198433438
Inyo,1999-01,24.17957245
Inyo,1999-02,11.28124986
Inyo,1999-03,6.109973776
Inyo,1999-04,36.05254098
Inyo,1999-05,9.412906242
Inyo,1999-06,1.171923933
Inyo,1999-07,25.95151605
Inyo,1999-08,4.976927861
Inyo,1999-09,12.75249181
Inyo,1999-10,0.587771148
Inyo,1999-11,1.787062298
Inyo,1999-12,0.22151541
Inyo,2000-01,16.65776197
Inyo,2000-02,48.1460492
Inyo,2000-03,18.73066558
Inyo,2000-04,8.895126565
Inyo,2000-05,1.110199997
Inyo,2000-06,1.568420986
Inyo,2000-07,0.020412459
Inyo,2000-08,20.65548919
Inyo,2000-09,0.239506229
Inyo,2000-10,12.36302293
Inyo,2000-11,0.886790819
Inyo,2000-12,0.356117377
Inyo,2001-01,36.50437246
Inyo,2001-02,53.34178425
Inyo,2001-03,21.00379149
Inyo,2001-04,15.47492984
Inyo,2001-05,2.986043938
Inyo,2001-06,0.00091541
Inyo,2001-07,20.38280852
Inyo,2001-08,1.827198691
Inyo,2001-09,5.42745836
Inyo,2001-10,4.02567606
Inyo,2001-11,19.86925444
Inyo,2001-12,15.85851216
Inyo,2002-01,4.57994623
Inyo,2002-02,1.670337706
Inyo,2002-03,7.688274744
Inyo,2002-04,3.80923541
Inyo,2002-05,1.363860329
Inyo,2002-06,0.769699017
Inyo,2002-07,2.264653767
Inyo,2002-08,0.07332
Inyo,2002-09,1.808383604
Inyo,2002-10,2.313973777
Inyo,2002-11,49.59202293
Inyo,2002-12,28.36951665
Inyo,2003-01,3.093285246
Inyo,2003-02,41.08407939
Inyo,2003-03,15.42372917
Inyo,2003-04,19.66086557
Inyo,2003-05,7.681373778
Inyo,2003-06,0.082426885
Inyo,2003-07,10.54276721
Inyo,2003-08,16.79949244
Inyo,2003-09,3.274142298
Inyo,2003-10,0.72803082
Inyo,2003-11,21.23284129
Inyo,2003-12,18.45687148
Inyo,2004-01,8.510396716
Inyo,2004-02,52.67817184
Inyo,2004-03,6.627352135
Inyo,2004-04,11.23584328
Inyo,2004-05,1.764382952
Inyo,2004-06,1.523599343
